2023-03-03 00:00:00,23457.10,23466.90,23457.10,23461.90,332.977,7812386.78130,247.167,5799046.95640,1829
2023-03-03 00:01:00,23461.80,23463.90,23457.30,23463.90,113.857,2671152.23160,56.306,1321028.83820,1245
2023-03-03 00:02:00,23463.80,23466.60,23463.80,23466.60,54.124,1269993.09640,36.724,861717.46950,715
2023-03-03 00:03:00,23466.50,23468.50,23449.00,23449.00,121.545,2851726.54740,50.204,1178090.66380,1314
2023-03-03 00:04:00,23449.00,23451.40,23448.30,23448.30,79.596,1866523.00470,38.612,905436.27760,790
2023-03-03 00:05:00,23448.30,23455.00,23448.30,23454.70,60.764,1425028.01450,37.495,879332.13510,764
2023-03-03 00:06:00,23454.80,23454.80,23433.70,23434.90,356.949,8367392.62440,55.451,1299722.66530,2335
2023-03-03 00:07:00,23434.80,23444.40,23428.70,23444.40,259.702,6085855.93160,144.744,3391981.43310,2271
2023-03-03 00:08:00,23444.30,23444.40,23430.20,23438.90,114.853,2691735.99680,46.591,1091898.66690,1096
2023-03-03 00:09:00,23438.80,23438.90,23434.90,23434.90,60.800,1424965.18710,7.334,171885.16130,602
2023-03-03 00:10:00,23434.70,23443.40,23433.70,23443.30,68.865,1613903.76150,34.521,809044.80770,820
2023-03-03 00:11:00,23443.30,23444.50,23433.70,23438.30,119.553,2802125.83820,70.063,1642112.12040,1121
2023-03-03 00:12:00,23438.30,23438.30,23432.20,23432.30,70.176,1644669.59550,21.830,511642.48860,674
2023-03-03 00:13:00,23432.30,23432.30,23424.00,23424.00,193.491,4533064.42120,46.222,1082880.90290,1592
2023-03-03 00:14:00,23424.10,23424.10,23421.00,23421.00,59.747,1399443.05360,20.347,476586.53750,768
2023-03-03 00:15:00,23421.00,23430.00,23415.00,23418.20,236.320,5535256.12170,120.572,2824184.09830,2113
2023-03-03 00:16:00,23418.20,23421.10,23413.70,23413.70,161.808,3789030.06180,63.071,1476910.25900,1441
2023-03-03 00:17:00,23413.80,23424.70,23413.70,23420.80,272.666,6385424.42900,189.270,4432455.86630,1858
2023-03-03 00:18:00,23420.80,23422.70,23416.70,23420.50,113.030,2647204.66860,37.299,873527.80680,832
2023-03-03 00:19:00,23420.50,23425.40,23419.40,23425.40,101.416,2375227.15670,75.583,1770203.56160,692
2023-03-03 00:20:00,23425.40,23445.00,23422.90,23435.90,397.350,9312074.47760,293.746,6883850.85340,2491
2023-03-03 00:21:00,23435.90,23436.70,23421.60,23422.70,135.777,3181188.39330,24.454,573022.94960,1308
2023-03-03 00:22:00,23422.80,23431.50,23422.70,23429.40,80.954,1896563.45180,46.396,1086893.32100,1025
2023-03-03 00:23:00,23429.40,23433.70,23426.20,23433.70,53.349,1249955.84230,33.715,789965.81290,725
2023-03-03 00:24:00,23433.60,23433.70,23431.20,23431.20,41.109,963298.93750,8.648,202642.77620,378
2023-03-03 00:25:00,23431.20,23431.20,23426.20,23429.90,76.961,1803018.20690,40.573,950497.18920,778
2023-03-03 00:26:00,23430.00,23430.20,23412.70,23412.80,175.449,4108745.83330,15.555,364320.28320,1274
2023-03-03 00:27:00,23412.80,23412.80,23402.40,23403.10,282.297,6607994.98040,46.818,1095871.73340,2200
2023-03-03 00:28:00,23403.20,23412.10,23403.10,23408.90,151.861,3554581.10060,74.938,1754060.29410,1291
2023-03-03 00:29:00,23409.00,23409.00,23390.00,23398.10,443.426,10375684.10800,62.129,1453779.65920,2880
