2023-03-11 00:00:00,20140.30,20148.70,20132.30,20139.20,459.926,9262361.57660,241.256,4858783.54950,3206
2023-03-11 00:01:00,20139.20,20155.00,20139.10,20154.30,384.661,7750380.55450,227.014,4573689.39110,3285
2023-03-11 00:02:00,20154.30,20177.40,20148.30,20165.50,735.680,14834605.13020,469.689,9470773.24280,3734
2023-03-11 00:03:00,20165.50,20172.20,20158.70,20172.20,193.947,3910669.37470,80.004,1613228.04980,2058
2023-03-11 00:04:00,20172.20,20185.70,20172.10,20183.10,318.575,6428276.78100,187.730,3788054.21330,1980
2023-03-11 00:05:00,20183.10,20216.20,20183.10,20200.20,640.920,12946981.14030,429.653,8678751.94600,4409
2023-03-11 00:06:00,20200.30,20201.00,20179.90,20179.90,696.378,14062985.57060,193.145,3900735.40190,3989
2023-03-11 00:07:00,20179.90,20180.00,20141.70,20149.80,1092.347,22026124.92420,431.321,8699021.17610,5539
2023-03-11 00:08:00,20149.80,20151.00,20143.40,20143.40,221.321,4459319.14780,74.081,1492653.67930,1822
2023-03-11 00:09:00,20143.50,20143.50,20124.80,20132.70,584.104,11759005.81610,221.360,4455923.62730,3493
2023-03-11 00:10:00,20132.70,20141.60,20124.90,20139.70,266.014,5355804.22390,132.184,2661386.45640,2806
2023-03-11 00:11:00,20139.70,20147.70,20133.60,20136.10,192.359,3874270.86930,92.412,1861303.38160,2148
2023-03-11 00:12:00,20136.10,20189.60,20136.00,20185.50,589.089,11881871.69410,470.447,9489169.77250,3159
2023-03-11 00:13:00,20185.60,20185.80,20175.30,20179.90,252.717,5100107.68310,125.204,2526631.19490,1822
2023-03-11 00:14:00,20180.00,20180.90,20163.30,20163.30,225.135,4541747.26280,44.715,902113.89740,1505
2023-03-11 00:15:00,20163.40,20163.40,20148.80,20151.30,331.415,6679840.06630,90.594,1825808.30660,2427
2023-03-11 00:16:00,20151.40,20170.50,20151.30,20169.90,208.276,4199394.50360,101.535,2047079.14180,1703
2023-03-11 00:17:00,20170.00,20171.70,20161.90,20165.10,138.699,2797042.46810,75.041,1513224.93710,1183
2023-03-11 00:18:00,20165.20,20165.20,20143.20,20145.90,282.889,5700816.63380,78.810,1588269.34160,1831
2023-03-11 00:19:00,20146.00,20150.20,20142.60,20145.70,178.999,3606047.60120,77.651,1564349.54500,1539
2023-03-11 00:20:00,20145.80,20155.00,20143.70,20148.10,207.227,4175734.70090,110.265,2221884.71730,1668
2023-03-11 00:21:00,20148.20,20163.00,20148.10,20155.90,204.308,4118111.83260,129.110,2602238.31540,1437
2023-03-11 00:22:00,20156.00,20177.40,20155.90,20177.40,217.921,4395144.01150,138.831,2799767.17360,2297
2023-03-11 00:23:00,20177.40,20180.00,20175.00,20179.00,215.251,4343171.41610,136.137,2746830.34940,1425
2023-03-11 00:24:00,20179.00,20184.10,20178.90,20180.80,229.638,4634484.55720,122.099,2464099.25790,1420
2023-03-11 00:25:00,20180.90,20206.30,20180.80,20203.10,440.165,8889778.62740,319.579,6454238.22680,3031
2023-03-11 00:26:00,20203.10,20213.80,20203.10,20203.90,302.619,6115305.81890,152.556,3082817.88180,2592
2023-03-11 00:27:00,20203.90,20203.90,20181.10,20182.30,352.058,7108362.14150,71.187,1437342.04760,2291
2023-03-11 00:28:00,20182.30,20211.40,20182.20,20210.20,302.644,6113211.94690,189.372,3825070.05780,2407
2023-03-11 00:29:00,20210.20,20259.60,20208.60,20245.10,3394.359,68697112.38670,2219.808,44921360.09200,12841
2023-03-11 00:30:00,20245.20,20245.20,20228.20,20228.30,539.265,10912059.44460,179.106,3624050.17910,3462
2023-03-11 00:31:00,20228.30,20229.90,20210.80,20210.90,635.574,12851229.55950,197.762,3998749.66740,4063
2023-03-11 00:32:00,20210.90,20228.80,20210.90,20223.70,375.652,7597326.92000,174.264,3524119.54070,2627
2023-03-11 00:33:00,20223.70,20234.80,20215.90,20227.60,336.232,6800188.17550,198.506,4014596.04120,2280
2023-03-11 00:34:00,20227.60,20255.80,20221.90,20251.40,582.295,11783835.50290,383.047,7751167.43390,3801
2023-03-11 00:35:00,20251.30,20259.70,20224.20,20240.50,773.058,15650855.47170,309.878,6273788.62160,4338
2023-03-11 00:36:00,20240.70,20247.40,20216.80,20228.00,617.486,12492431.14430,198.025,4006501.05540,4138
2023-03-11 00:37:00,20228.10,20228.10,20214.10,20221.50,405.610,8202018.84170,174.263,3523587.09340,3426
2023-03-11 00:38:00,20221.40,20227.50,20202.30,20212.80,468.995,9480155.28570,154.590,3124577.94030,2867
2023-03-11 00:39:00,20212.80,20245.70,20204.40,20242.40,466.038,9424025.61340,298.592,6038204.69130,3153
2023-03-11 00:40:00,20242.50,20253.70,20232.30,20235.10,508.835,10300893.99130,261.774,5298928.47940,3837
2023-03-11 00:41:00,20235.10,20238.80,20206.50,20221.50,423.327,8560209.45140,191.847,3879233.21660,3185
2023-03-11 00:42:00,20221.40,20230.00,20214.50,20229.90,254.377,5144261.19020,111.788,2260633.88820,1933
2023-03-11 00:43:00,20229.90,20235.00,20210.30,20230.90,331.469,6703483.41950,124.241,2512430.69560,2549
2023-03-11 00:44:00,20230.90,20240.40,20216.40,20219.20,504.812,10212129.86710,180.000,3640946.10570,2714
2023-03-11 00:45:00,20219.30,20235.20,20205.00,20221.50,424.000,8572686.73230,223.293,4515017.50220,3572
2023-03-11 00:46:00,20221.50,20229.50,20217.10,20225.50,387.505,7837069.94020,252.147,5099371.88100,2973
2023-03-11 00:47:00,20225.50,20254.80,20225.40,20245.10,584.092,11822289.60300,321.413,6505145.30240,4000
2023-03-11 00:48:00,20245.00,20259.80,20235.50,20254.30,482.989,9778700.50440,310.855,6293566.74000,3374
2023-03-11 00:49:00,20254.40,20280.00,20250.00,20271.40,1077.486,21836939.98570,690.705,13998375.56680,6780
2023-03-11 00:50:00,20271.40,20295.90,20222.60,20227.00,2364.042,47916606.71260,1320.480,26772552.12470,10721
2023-03-11 00:51:00,20227.00,20241.70,20203.80,20215.30,928.644,18775091.41160,429.794,8689329.50340,6084
2023-03-11 00:52:00,20215.20,20215.80,20190.90,20196.50,782.221,15801234.61880,287.736,5812409.45900,4254
2023-03-11 00:53:00,20196.50,20205.90,20191.60,20194.70,639.340,12913543.37960,310.273,6266651.26620,3774
2023-03-11 00:54:00,20194.70,20238.80,20185.00,20236.70,534.899,10808636.67850,295.803,5977788.32570,3999
2023-03-11 00:55:00,20236.70,20265.20,20226.70,20253.80,742.245,15026927.18430,480.850,9734452.35220,6154
2023-03-11 00:56:00,20253.80,20253.90,20226.90,20227.00,415.681,8413861.59860,181.650,3676859.50430,3116
2023-03-11 00:57:00,20226.90,20228.60,20193.30,20199.80,499.320,10090197.01990,183.659,3711645.49260,3362
2023-03-11 00:58:00,20199.70,20235.00,20197.90,20232.50,467.172,9442584.31360,325.843,6585990.49870,3516
2023-03-11 00:59:00,20232.50,20232.60,20202.80,20206.90,560.341,11328271.42140,352.396,7124131.94880,3163
2023-03-11 01:00:00,20206.90,20239.90,20206.90,20239.70,429.304,8682089.28600,227.102,4592973.96820,4339
2023-03-11 01:01:00,20239.80,20243.00,20225.00,20235.70,327.786,6632963.83010,136.348,2759132.54200,2967
2023-03-11 01:02:00,20235.60,20247.90,20235.60,20245.90,202.479,4098988.44720,111.437,2255858.62170,1890
2023-03-11 01:03:00,20246.00,20263.80,20235.60,20263.80,386.373,7824038.29150,237.463,4809091.84350,2780
2023-03-11 01:04:00,20263.90,20316.70,20262.80,20270.90,3205.960,65050943.56100,2005.560,40698637.04370,15641
2023-03-11 01:05:00,20270.90,20278.50,20252.10,20278.50,740.650,15006480.75390,385.705,7814657.69730,5404
2023-03-11 01:06:00,20278.50,20298.70,20271.60,20295.20,972.654,19731944.68970,532.191,10796492.94440,5780
2023-03-11 01:07:00,20295.20,20296.40,20265.80,20272.10,701.846,14236130.40250,258.550,5243626.04210,4038
2023-03-11 01:08:00,20272.00,20312.80,20272.00,20311.40,658.711,13369521.36680,446.727,9067534.35180,4718
2023-03-11 01:09:00,20311.40,20313.00,20288.90,20305.00,604.141,12262514.88220,308.809,6267882.23060,4208
2023-03-11 01:10:00,20304.90,20308.00,20289.00,20295.00,579.081,11755221.10260,234.079,4751711.75400,4321
2023-03-11 01:11:00,20295.00,20298.50,20284.60,20284.60,300.992,6107521.35080,114.943,2332357.08110,2200
2023-03-11 01:12:00,20284.70,20309.00,20282.80,20309.00,560.242,11371199.42290,295.836,6004695.22010,3595
2023-03-11 01:13:00,20308.90,20327.00,20295.90,20327.00,675.287,13715791.52130,425.597,8645470.98620,4265
2023-03-11 01:14:00,20326.90,20340.00,20295.70,20323.70,2236.393,45451909.95209,1149.918,23371858.42299,10556
2023-03-11 01:15:00,20323.70,20340.00,20319.20,20334.70,812.909,16526782.37720,425.452,8649252.62340,5931
2023-03-11 01:16:00,20334.70,20343.50,20326.20,20326.30,775.003,15761002.29320,388.118,7893338.20870,5127
2023-03-11 01:17:00,20326.20,20333.00,20308.00,20330.00,883.530,17954545.41960,384.293,7809473.61940,5426
2023-03-11 01:18:00,20330.10,20335.00,20314.50,20328.40,591.702,12025087.78630,248.281,5045776.50180,4178
2023-03-11 01:19:00,20328.30,20333.40,20291.30,20303.80,820.461,16665306.16190,395.153,8027288.78090,5475
2023-03-11 01:20:00,20303.80,20315.30,20291.20,20292.90,490.488,9957377.16540,193.356,3925480.48060,4768
2023-03-11 01:21:00,20292.90,20317.10,20291.50,20304.70,438.909,8912253.23800,278.160,5647828.14250,3075
2023-03-11 01:22:00,20304.70,20308.10,20270.00,20272.40,580.419,11777504.47320,263.699,5351422.31080,3915
2023-03-11 01:23:00,20272.40,20298.80,20264.00,20282.00,483.536,9806059.83390,248.096,5031118.30030,3565
2023-03-11 01:24:00,20282.00,20309.10,20281.40,20302.40,406.438,8250488.64840,265.293,5385217.07150,2792
2023-03-11 01:25:00,20302.40,20309.10,20296.20,20296.50,286.805,5822903.00280,109.909,2231416.58020,2481
2023-03-11 01:26:00,20296.50,20300.00,20280.30,20284.00,280.848,5697816.10540,142.559,2892379.01230,2195
2023-03-11 01:27:00,20283.80,20314.50,20281.80,20312.70,306.339,6218524.85150,224.158,4550422.10650,2803
2023-03-11 01:28:00,20312.70,20314.60,20298.90,20310.40,322.503,6548771.59290,130.787,2655751.37160,2726
2023-03-11 01:29:00,20310.40,20338.10,20310.30,20335.70,599.412,12184077.12880,456.780,9284865.71350,4257
2023-03-11 01:30:00,20335.80,20359.30,20334.50,20351.70,1997.081,40637236.81130,1539.913,31334714.43020,8718
