2023-03-09 00:00:00,21695.30,21708.70,21686.30,21708.70,482.936,10478266.56260,259.006,5619931.92130,3472
2023-03-09 00:01:00,21708.60,21718.10,21671.60,21674.70,1575.530,34173900.73350,633.752,13746858.79970,6470
2023-03-09 00:02:00,21674.60,21702.70,21668.60,21702.70,607.168,13164895.05140,359.924,7804625.17770,3536
2023-03-09 00:03:00,21702.80,21703.80,21693.40,21702.40,848.570,18414008.15080,629.588,13661901.58560,3065
2023-03-09 00:04:00,21702.50,21702.50,21693.70,21696.30,180.206,3909905.47060,81.802,1774791.41050,1601
2023-03-09 00:05:00,21696.30,21700.00,21690.10,21700.00,232.133,5036221.67320,107.007,2321597.24510,1720
2023-03-09 00:06:00,21699.90,21700.00,21681.50,21692.70,372.834,8087027.64700,147.763,3204897.01450,2652
2023-03-09 00:07:00,21692.70,21711.40,21692.70,21711.40,279.823,6071778.91980,220.333,4780990.95810,2061
2023-03-09 00:08:00,21711.30,21723.00,21703.50,21718.10,640.358,13906298.74430,346.725,7529726.98770,3647
2023-03-09 00:09:00,21718.10,21722.70,21715.10,21722.60,190.808,4144249.20590,108.738,2361714.78330,1652
2023-03-09 00:10:00,21722.50,21731.30,21716.00,21716.30,595.358,12933256.76890,346.076,7518386.41990,3514
2023-03-09 00:11:00,21716.20,21720.40,21706.90,21706.90,225.855,4904242.66110,73.884,1604406.36930,1833
2023-03-09 00:12:00,21706.80,21713.90,21696.00,21696.00,303.343,6583945.56780,127.698,2771676.13310,2481
2023-03-09 00:13:00,21696.00,21708.50,21696.00,21699.20,167.904,3644028.04900,87.184,1892151.61170,1444
2023-03-09 00:14:00,21699.10,21709.90,21699.10,21705.60,156.726,3401825.45030,89.251,1937239.42700,1201
2023-03-09 00:15:00,21705.50,21713.70,21705.50,21710.10,131.740,2860006.20360,74.768,1623148.90560,1488
2023-03-09 00:16:00,21710.10,21711.50,21697.00,21704.20,174.962,3797541.26000,75.522,1639087.09050,1853
2023-03-09 00:17:00,21704.10,21707.00,21695.80,21697.10,295.080,6403769.39280,151.345,3284721.34530,1892
2023-03-09 00:18:00,21697.00,21701.90,21692.80,21696.00,246.015,5337642.91070,116.358,2524569.90430,1939
2023-03-09 00:19:00,21696.00,21696.10,21681.70,21684.10,415.935,9020425.64080,102.499,2222772.25170,2687
2023-03-09 00:20:00,21684.00,21693.60,21684.00,21689.80,209.794,4550121.44000,120.684,2617389.17910,1945
2023-03-09 00:21:00,21689.80,21700.00,21689.80,21690.00,193.235,4192310.88890,97.410,2113296.55730,1645
2023-03-09 00:22:00,21690.00,21704.60,21690.00,21704.50,254.481,5521529.36970,185.124,4016579.51660,1571
2023-03-09 00:23:00,21704.50,21706.20,21700.80,21705.70,208.140,4517442.59520,129.585,2812542.75950,1358
2023-03-09 00:24:00,21705.70,21717.00,21705.70,21717.00,329.777,7159910.90650,246.714,5356352.82100,1908
2023-03-09 00:25:00,21716.90,21724.80,21713.00,21724.80,366.528,7960383.69070,293.702,6378842.61580,2353
2023-03-09 00:26:00,21724.70,21735.60,21724.70,21735.50,510.683,11097491.65820,284.470,6181516.88780,2920
2023-03-09 00:27:00,21735.50,21753.00,21735.50,21751.30,712.949,15502304.74190,475.149,10331698.41490,4018
2023-03-09 00:28:00,21751.20,21756.20,21736.30,21746.30,956.278,20799609.60330,358.758,7803454.66030,4403
2023-03-09 00:29:00,21746.20,21746.30,21738.00,21746.30,301.502,6555248.37370,153.008,3326697.00120,1615
