2023-03-01 00:00:00,23129.70,23141.30,23120.30,23132.70,847.786,19610979.37900,525.846,12164545.71380,3880
2023-03-01 00:01:00,23132.60,23141.30,23131.20,23132.40,295.596,6838721.80530,159.227,3683782.51360,2250
2023-03-01 00:02:00,23132.40,23149.50,23130.60,23147.90,460.705,10661718.19460,335.742,7769904.15620,2603
2023-03-01 00:03:00,23147.90,23150.00,23146.70,23148.00,142.818,3306074.95770,98.411,2278099.60130,1223
2023-03-01 00:04:00,23147.90,23169.00,23147.90,23169.00,406.831,9421341.56800,309.371,7164339.92740,2341
2023-03-01 00:05:00,23168.90,23169.50,23159.80,23163.00,334.133,7740745.57440,100.608,2330778.63100,2256
2023-03-01 00:06:00,23162.90,23163.00,23140.80,23140.80,264.840,6131537.55090,46.034,1065745.20900,1907
2023-03-01 00:07:00,23140.90,23140.90,23124.00,23124.10,122.777,2840535.29450,40.259,931462.74150,1568
2023-03-01 00:08:00,23124.00,23141.50,23124.00,23128.70,216.400,5005897.49480,125.650,2906513.63060,1648
2023-03-01 00:09:00,23128.70,23128.80,23108.40,23108.50,428.292,9900108.29380,78.902,1823821.91880,2374
2023-03-01 00:10:00,23108.40,23123.20,23108.40,23114.50,442.831,10236503.43830,308.684,7135665.21970,2979
2023-03-01 00:11:00,23114.50,23123.70,23107.60,23122.90,188.940,4367009.77220,103.733,2397654.93420,2216
2023-03-01 00:12:00,23122.80,23153.30,23122.80,23151.60,195.534,4524981.58650,118.516,2742582.38900,2335
2023-03-01 00:13:00,23151.70,23158.80,23149.10,23154.10,253.427,5867791.57250,172.120,3985187.27670,2463
2023-03-01 00:14:00,23154.10,23154.10,23143.10,23151.30,209.133,4841338.19690,94.469,2187024.57790,1588
2023-03-01 00:15:00,23151.20,23163.60,23151.20,23155.20,348.843,8078482.11060,136.579,3162895.51530,2656
2023-03-01 00:16:00,23155.20,23160.50,23149.90,23160.50,192.565,4458775.47870,94.421,2186332.13330,1896
2023-03-01 00:17:00,23160.50,23173.20,23160.40,23169.10,241.060,5584924.91960,164.540,3812073.54240,2387
2023-03-01 00:18:00,23169.20,23169.20,23158.50,23167.80,100.458,2327151.07710,47.842,1108294.18090,1330
2023-03-01 00:19:00,23167.80,23174.00,23167.70,23174.00,84.891,1966881.15610,59.873,1387244.94030,1073
2023-03-01 00:20:00,23173.90,23175.00,23163.40,23174.80,296.967,6880412.25850,104.880,2429861.97660,2126
2023-03-01 00:21:00,23174.90,23187.50,23174.80,23183.90,353.106,8185299.98110,217.235,5035718.26550,2600
2023-03-01 00:22:00,23183.90,23209.60,23183.90,23186.30,976.198,22647565.99550,527.381,12235066.42470,5498
2023-03-01 00:23:00,23186.20,23188.00,23177.60,23177.70,239.741,5557907.25270,63.840,1480036.27960,1492
2023-03-01 00:24:00,23177.60,23200.00,23177.30,23192.30,259.158,6010711.94120,176.761,4099628.83110,1841
2023-03-01 00:25:00,23192.30,23193.60,23174.00,23174.00,223.471,5180753.55870,54.628,1266454.03810,2098
2023-03-01 00:26:00,23174.00,23191.10,23171.10,23183.40,210.038,4869673.75800,102.043,2365574.51090,1689
2023-03-01 00:27:00,23183.40,23183.50,23173.10,23178.40,141.155,3271837.82280,50.574,1172256.25470,1377
2023-03-01 00:28:00,23178.40,23178.50,23166.80,23166.90,95.335,2209221.81050,27.700,641887.02720,867
2023-03-01 00:29:00,23166.90,23168.60,23154.20,23158.10,188.457,4364800.20660,39.691,919266.37700,1693
2023-03-01 00:30:00,23158.00,23172.00,23156.40,23171.90,211.910,4908504.20310,139.885,3240281.90430,1975
2023-03-01 00:31:00,23172.00,23183.30,23170.20,23182.10,79.333,1838710.71520,49.724,1152452.80520,1179
2023-03-01 00:32:00,23182.20,23204.70,23180.70,23185.40,417.488,9682822.16500,205.928,4776068.63640,3185
2023-03-01 00:33:00,23185.50,23199.00,23185.20,23187.70,198.487,4603302.06550,69.221,1605397.11880,1826
2023-03-01 00:34:00,23187.70,23187.70,23181.00,23186.90,72.642,1684114.30950,34.723,804985.94850,839
2023-03-01 00:35:00,23186.80,23194.00,23181.70,23182.30,125.406,2907993.28260,59.952,1390219.11940,1444
2023-03-01 00:36:00,23182.40,23183.80,23165.00,23171.90,167.370,3878707.80010,39.250,909617.16430,1790
2023-03-01 00:37:00,23172.00,23183.20,23167.10,23180.10,150.011,3476573.20020,112.886,2616218.89520,1602
2023-03-01 00:38:00,23180.00,23187.70,23180.00,23185.00,80.328,1862325.36550,51.504,1194027.55660,849
2023-03-01 00:39:00,23185.00,23185.00,23169.80,23175.80,128.362,2974823.19070,43.255,1002339.05500,1304
